gene	tissue	cos.part	sin.part	amp	phase	pval	int.array	int.rnaseq	pval.adj	relamp
BC022687	Cere	-0.0186202070410567	-0.106891484818244	0.108501159610858	17.3412257188327	0.289999375399851	8.23964620278102	7.66723623780373	1	0.127586475486613
Pgk1	Cere	-0.0359898706320943	-0.0731121976561465	0.0814902707949011	16.2527357233689	0.290033236780338	13.8566348861374	13.8151672107293	1	0.0958243808127072
Tomm40	Cere	-0.0295541487717936	-0.0755692520812447	0.0811428343709043	16.5760120140904	0.290088264025184	11.9248905249437	12.0022960155143	1	0.0954158304437304
Ndufa5	Cere	0.0285287661130612	-0.0959153926078792	0.100068241890509	19.1042942793375	0.29017998827079	14.3540469767539	14.0349584131998	1	0.117670210500444
Trim69	Cere	-0.160285440385679	-0.0139305016885165	0.160889655593282	12.3311419062848	0.290198636227973	5.21572253847994	0.241924453325096	1	0.189190089516313
Hscb	Cere	0.0663877040050553	-0.0226878525101741	0.0701574364881318	22.7421499551623	0.290307123097819	9.92024733741809	9.90280889380577	1	0.0824981049308613
Gm14465	Cere	-0.00305808183557635	-0.0588783554698735	0.0589577188106007	17.8017858131992	0.290433521747923	3.29244329505785	4.09949651375724e-16	1	0.0693283608465934
Aif1	Cere	0.0481054184664186	0.168739547844319	0.175462720520726	4.93918988514328	0.290498534844714	8.62088361738849	7.67883553062768	1	0.206326551447215
Adamtsl1	Cere	0.0381844904630961	0.0946284667099682	0.102042158071093	4.53499551603178	0.290502539388468	6.7461354725135	7.11866807182562	1	0.119991337844059
Gm8587	Cere	0.164755117411997	-0.138024356022185	0.214930155094114	21.3363502420156	0.290532512015517	2.90147536609179	0.369416193033095	1	0.252736293903213
Chic2	Cere	0.29775480275203	-0.0452474433979746	0.301173129106754	23.4239546817753	0.29065536142952	11.9151275349324	9.98124247960762	1	0.354149376760765
Oprm1	Cere	0.0874830161552121	-0.179684200003723	0.199849167740551	19.7306736674788	0.290670785107301	5.18017190371401	4.14773291575935	1	0.235002566169794
Gstk1	Cere	0.0279399650452452	-0.055553361157183	0.0621837405001495	19.7799744931738	0.290692238079728	9.87754117569163	10.191098048351	1	0.0731218386185277
Ikzf1	Cere	-0.124366471476212	0.072897388375788	0.144156333400423	9.97488711467077	0.290697925283181	5.89294742239991	5.38268938332897	1	0.169513381825576
Rhov	Cere	0.00830964358578498	0.0807858265835201	0.0812120677812439	5.60848001878905	0.290745482168661	8.54626790461068	8.00656072502781	1	0.0954972419866377
Cd300lf	Cere	0.0414025229487496	-0.128349688878127	0.1348621946345	19.1918968658974	0.290748204888291	7.82578076574468	8.52155953446107	1	0.158584407314331
Mex3c	Cere	-0.00256945001457681	-0.084443127916677	0.0844822107057437	17.883808795282	0.290871007124613	10.1489983971406	10.525871222757	1	0.099342601903258
Ext1	Cere	-0.0915451172408403	-0.0269093162853017	0.0954181313670604	13.0920323693555	0.29093924774286	10.1524711489184	10.5227909785558	1	0.112202147168791
Tmem106a	Cere	-0.0967749826731132	-0.0659748006928555	0.117124171706114	14.2855724081046	0.290974472816057	7.37007444819081	7.33706432793908	1	0.137726272381486
Gm4847	Cere	-0.0655927109653189	-0.188104078575355	0.199212319168427	16.7184076144638	0.29098394577371	3.01408592447922	1.9912956325249	1	0.23425369615746
Tex30	Cere	0.00104433948745123	-0.137969145843441	0.137973098282722	18.0289123107458	0.290996946109233	9.65120428125024	9.31344715513398	1	0.162242517821893
Zmat4	Cere	0.0604498173380794	-0.0599820210168257	0.0851588120012843	21.0148369514502	0.291027467034822	8.62707345228986	8.82719461144471	1	0.100138217129098
H2-Eb2	Cere	0.0569660883164936	0.170989655391773	0.180229291373739	4.77161591277293	0.291144637683031	4.5078452094643	3.44637118091997	1	0.211931560439508
3110070M22Rik	Cere	0.118044400592929	0.115866525184637	0.165407170853339	2.96443675779821	0.291163116043546	6.47393462016016	6.11099285282995	1	0.194502234124306
Dmkn	Cere	-0.177412905277618	-0.0568143680587098	0.186287979689929	13.1838029756433	0.291164303450699	9.35239073046359	5.43012332521926	1	0.21905596990303
Iars2	Cere	0.067597297444707	0.122256305411986	0.139699673710489	4.07074353634863	0.291182883584082	9.20322233865713	10.8910832148839	1	0.164272797261123
